Date,Open,High,Low,Close,Adj Close,Volume
2005-08-24,102500.000000,103000.000000,100500.000000,101500.000000,90317.906250,364000
2005-08-25,100500.000000,102000.000000,100500.000000,102000.000000,90762.804688,358800
2005-08-26,101000.000000,103000.000000,101000.000000,101500.000000,90317.906250,210900
2005-08-29,100500.000000,101000.000000,99700.000000,100000.000000,88983.156250,825900
2005-08-30,101000.000000,101500.000000,97100.000000,98200.000000,87381.468750,650400
2005-08-31,97000.000000,97900.000000,97000.000000,97300.000000,86580.609375,686900
2005-09-01,97600.000000,98200.000000,97400.000000,97400.000000,86669.585938,332400
2005-09-02,97800.000000,99700.000000,97800.000000,99200.000000,88271.289063,275700
2005-09-05,100500.000000,101000.000000,99400.000000,99400.000000,88449.265625,414300
2005-09-06,99400.000000,100500.000000,99400.000000,99800.000000,88805.171875,352600
2005-09-07,100500.000000,101500.000000,100000.000000,101000.000000,89872.992188,264600
2005-09-08,102000.000000,102000.000000,100500.000000,100500.000000,89428.078125,327000
2005-09-09,100500.000000,104000.000000,100500.000000,103000.000000,91652.640625,572700
2005-09-12,104000.000000,108000.000000,104000.000000,106000.000000,94322.148438,773100
2005-09-13,107000.000000,109500.000000,105500.000000,106000.000000,94322.148438,582700
2005-09-14,105500.000000,107000.000000,104500.000000,106000.000000,94322.148438,412600
2005-09-15,106000.000000,109000.000000,105500.000000,107500.000000,95656.882813,519600
2005-09-16,106500.000000,107500.000000,104000.000000,106000.000000,94322.148438,391900
2005-09-19,106000.000000,106000.000000,106000.000000,106000.000000,94322.148438,0
2005-09-20,108000.000000,108000.000000,104500.000000,104500.000000,92987.390625,363300
2005-09-21,104500.000000,106000.000000,104500.000000,104500.000000,92987.390625,236600
2005-09-22,104500.000000,107000.000000,104000.000000,107000.000000,95211.976563,440200
2005-09-23,107000.000000,107500.000000,104000.000000,104500.000000,92987.390625,387600
2005-09-26,104500.000000,105500.000000,104000.000000,105000.000000,93432.320313,317400
2005-09-27,105500.000000,107000.000000,105000.000000,106000.000000,94322.148438,473800
2005-09-28,107000.000000,111500.000000,107000.000000,110000.000000,97881.460938,932400
2005-09-29,111000.000000,111500.000000,109000.000000,111500.000000,99216.218750,516544
2005-09-30,111000.000000,112000.000000,108500.000000,108500.000000,96546.734375,363977
2005-10-03,108500.000000,108500.000000,108500.000000,108500.000000,96546.734375,0
2005-10-04,110000.000000,111500.000000,109500.000000,110500.000000,98326.382813,342112
2005-10-05,111000.000000,112000.000000,110000.000000,110500.000000,98326.382813,247191
2005-10-06,110500.000000,110500.000000,107500.000000,108500.000000,96546.734375,448853
2005-10-07,108500.000000,109500.000000,108000.000000,109500.000000,97436.570313,375637
2005-10-10,111000.000000,112000.000000,110000.000000,111500.000000,99216.218750,419809
2005-10-11,111500.000000,112000.000000,110500.000000,111500.000000,99216.218750,315185
2005-10-12,111500.000000,111500.000000,108500.000000,108500.000000,96546.734375,421956
2005-10-13,108500.000000,108500.000000,105500.000000,107500.000000,95656.882813,348180
2005-10-14,106500.000000,107500.000000,105500.000000,106500.000000,94767.054688,294767
2005-10-17,105000.000000,106500.000000,104500.000000,105000.000000,93432.320313,291600
2005-10-18,105000.000000,106000.000000,103000.000000,103500.000000,92097.570313,410303
2005-10-19,102000.000000,102500.000000,100000.000000,101000.000000,89872.992188,456169
2005-10-20,102000.000000,102500.000000,100500.000000,100500.000000,89428.078125,245539
2005-10-21,99900.000000,102500.000000,99700.000000,102000.000000,90762.804688,210981
2005-10-24,102500.000000,104000.000000,100500.000000,102500.000000,91207.742188,414411
2005-10-25,104000.000000,104000.000000,102000.000000,102500.000000,91207.742188,316314
2005-10-26,102500.000000,105500.000000,101500.000000,104000.000000,92542.500000,752003
2005-10-27,103500.000000,105000.000000,102500.000000,103500.000000,92097.570313,256104
2005-10-28,101500.000000,102000.000000,100500.000000,101000.000000,89872.992188,444252
2005-10-31,101500.000000,102500.000000,101000.000000,102500.000000,91207.742188,272893
2005-11-01,102500.000000,104500.000000,102500.000000,104000.000000,92542.500000,248379
2005-11-02,104000.000000,104500.000000,103000.000000,103500.000000,92097.570313,175258
2005-11-03,104500.000000,106000.000000,104000.000000,105500.000000,93877.226563,326316
2005-11-04,106000.000000,107500.000000,105000.000000,107500.000000,95656.882813,405841
2005-11-07,108000.000000,108500.000000,106000.000000,106500.000000,94767.054688,183039
2005-11-08,107000.000000,107500.000000,105500.000000,107000.000000,95211.976563,256165
2005-11-09,106000.000000,107000.000000,105500.000000,106500.000000,94767.054688,239472
2005-11-10,106000.000000,106500.000000,104500.000000,106000.000000,94322.148438,207448
2005-11-11,106500.000000,108500.000000,106000.000000,108500.000000,96546.734375,539941
2005-11-14,109000.000000,109500.000000,108000.000000,109000.000000,96991.648438,321353
2005-11-15,109000.000000,109000.000000,107000.000000,108000.000000,96101.804688,217629
2005-11-16,108500.000000,109000.000000,107500.000000,108000.000000,96101.804688,293184
2005-11-17,108500.000000,109500.000000,107500.000000,109000.000000,96991.648438,235082
2005-11-18,110500.000000,111000.000000,107500.000000,108000.000000,96101.804688,328653
2005-11-21,108500.000000,109000.000000,106500.000000,108000.000000,96101.804688,381494
2005-11-22,108000.000000,108500.000000,105000.000000,106500.000000,94767.054688,305270
2005-11-23,106000.000000,107000.000000,105500.000000,107000.000000,95211.976563,432276
2005-11-24,106500.000000,107000.000000,105500.000000,105500.000000,93877.226563,331335
2005-11-25,106000.000000,107000.000000,105000.000000,105000.000000,93432.320313,274761
2005-11-28,104500.000000,105500.000000,104000.000000,105000.000000,93432.320313,466435
2005-11-29,105000.000000,106500.000000,104500.000000,105500.000000,93877.226563,569694
2005-11-30,106000.000000,108500.000000,106000.000000,108000.000000,96101.804688,492716
2005-12-01,108000.000000,109000.000000,107500.000000,108500.000000,96546.734375,447690
2005-12-02,110000.000000,110500.000000,107500.000000,109500.000000,97436.570313,645584
2005-12-05,109500.000000,110000.000000,108500.000000,109500.000000,97436.570313,290610
2005-12-06,109000.000000,109500.000000,108500.000000,108500.000000,96546.734375,328595
2005-12-07,108500.000000,109000.000000,107500.000000,108000.000000,96101.804688,459979
2005-12-08,108000.000000,111500.000000,107500.000000,109500.000000,97436.570313,796270
2005-12-09,109000.000000,110500.000000,108500.000000,109000.000000,96991.648438,364612
2005-12-12,109500.000000,113500.000000,109000.000000,112000.000000,99661.132813,786940
2005-12-13,112000.000000,112500.000000,108500.000000,110000.000000,97881.460938,459756
2005-12-14,111000.000000,111000.000000,108000.000000,109000.000000,96991.648438,377088
2005-12-15,108500.000000,109500.000000,107000.000000,108500.000000,96546.734375,357645
2005-12-16,107000.000000,108000.000000,106000.000000,107500.000000,95656.882813,459320
2005-12-19,107000.000000,110500.000000,106500.000000,110000.000000,97881.460938,393702
2005-12-20,109500.000000,112500.000000,109500.000000,111000.000000,98771.312500,389214
2005-12-21,111000.000000,112500.000000,110000.000000,112500.000000,100106.046875,302473
2005-12-22,112500.000000,112500.000000,109000.000000,110000.000000,97881.460938,357400
2005-12-23,111000.000000,117500.000000,110500.000000,117500.000000,104555.218750,1466877
2005-12-26,117500.000000,118500.000000,116500.000000,118000.000000,105000.125000,734300
2005-12-27,117500.000000,118500.000000,115500.000000,116000.000000,103220.445313,488330
2005-12-28,114500.000000,116500.000000,114000.000000,115500.000000,104121.960938,258740
2005-12-29,115000.000000,116500.000000,114000.000000,116500.000000,105023.421875,391515
2006-01-02,116000.000000,116500.000000,114500.000000,115000.000000,103671.210938,383114
2006-01-03,114000.000000,114500.000000,108000.000000,109000.000000,98262.281250,1257292
2006-01-04,109000.000000,110000.000000,107000.000000,108000.000000,97360.781250,654443
2006-01-05,108000.000000,109500.000000,107000.000000,108000.000000,97360.781250,550639
2006-01-06,107500.000000,108000.000000,105500.000000,106000.000000,95557.804688,653460
2006-01-09,107000.000000,107500.000000,106500.000000,107500.000000,96910.031250,278295
2006-01-10,108000.000000,108000.000000,105500.000000,105500.000000,95107.062500,328298
2006-01-11,105000.000000,106500.000000,105000.000000,105500.000000,95107.062500,303257
2006-01-12,105500.000000,106500.000000,103500.000000,104000.000000,93754.828125,444105
2006-01-13,104000.000000,104000.000000,102000.000000,103500.000000,93304.085938,451135
2006-01-16,103000.000000,103500.000000,100500.000000,102000.000000,91951.843750,736115
2006-01-17,101500.000000,103000.000000,101000.000000,101500.000000,91501.109375,395764
2006-01-18,101500.000000,101500.000000,99000.000000,99900.000000,90058.726563,621875
2006-01-19,100000.000000,101500.000000,99400.000000,99800.000000,89968.578125,476823
2006-01-20,99000.000000,99900.000000,96200.000000,96700.000000,87173.953125,836330
2006-01-23,95300.000000,96200.000000,92900.000000,93500.000000,84289.203125,739927
2006-01-24,93300.000000,94100.000000,92400.000000,93600.000000,84379.351563,478550
2006-01-25,93400.000000,97200.000000,92800.000000,94300.000000,85010.398438,680608
2006-01-26,94300.000000,95300.000000,93600.000000,94800.000000,85461.132813,288062
2006-01-27,95000.000000,96800.000000,94300.000000,96700.000000,87173.953125,315932
2006-01-31,96400.000000,97200.000000,95700.000000,96800.000000,87264.125000,296928
2006-02-01,96600.000000,96600.000000,95200.000000,96000.000000,86542.914063,235938
2006-02-02,96600.000000,96800.000000,94400.000000,95300.000000,85911.875000,262048
2006-02-03,94300.000000,94400.000000,91000.000000,91800.000000,82756.679688,692496
2006-02-06,91000.000000,91500.000000,88100.000000,88900.000000,80142.351563,1188196
2006-02-07,88600.000000,90200.000000,88500.000000,89700.000000,80863.539063,434773
2006-02-08,89000.000000,90200.000000,88200.000000,89000.000000,80232.507813,338431
2006-02-09,89500.000000,89700.000000,87600.000000,88800.000000,80052.195313,441726
2006-02-10,88000.000000,91300.000000,88000.000000,89900.000000,81043.843750,484322
2006-02-13,90200.000000,90500.000000,89200.000000,90200.000000,81314.289063,230746
2006-02-14,89600.000000,90300.000000,88900.000000,90200.000000,81314.289063,262096
2006-02-15,89700.000000,90100.000000,85900.000000,87000.000000,78429.515625,623089
2006-02-16,87200.000000,87400.000000,86100.000000,86700.000000,78159.078125,331800
2006-02-17,86200.000000,87000.000000,83700.000000,84000.000000,75725.046875,672107
2006-02-20,83500.000000,84200.000000,82800.000000,83800.000000,75544.750000,428531
2006-02-21,84000.000000,86000.000000,83800.000000,84000.000000,75725.046875,501555
2006-02-22,83800.000000,85500.000000,83800.000000,84800.000000,76446.242188,452811
2006-02-23,84900.000000,86100.000000,84000.000000,85600.000000,77167.429688,382430
2006-02-24,85100.000000,86000.000000,85100.000000,85900.000000,77437.875000,226842
2006-02-27,86000.000000,86800.000000,85800.000000,86800.000000,78249.218750,230347
2006-02-28,87600.000000,87700.000000,86400.000000,86400.000000,77888.632813,206317
2006-03-02,86600.000000,87600.000000,86400.000000,86700.000000,78159.078125,281068
2006-03-03,86500.000000,86500.000000,84000.000000,85000.000000,76626.546875,336975
2006-03-06,84400.000000,85800.000000,84400.000000,85100.000000,76716.710938,171300
2006-03-07,85100.000000,85200.000000,83600.000000,84600.000000,76265.937500,190630
2006-03-08,83300.000000,84400.000000,83100.000000,83700.000000,75454.609375,203774
2006-03-09,83300.000000,84800.000000,83300.000000,83800.000000,75544.750000,194627
2006-03-10,83800.000000,84400.000000,83600.000000,83800.000000,75544.750000,176779
2006-03-13,84000.000000,84500.000000,83400.000000,83600.000000,75364.460938,158068
2006-03-14,83800.000000,84000.000000,83100.000000,83200.000000,75003.875000,155757
2006-03-15,83900.000000,84000.000000,83100.000000,83300.000000,75094.015625,191165
2006-03-16,83200.000000,83400.000000,80500.000000,82000.000000,73922.078125,388708
2006-03-17,81600.000000,81900.000000,81200.000000,81300.000000,73291.054688,225520
2006-03-20,81300.000000,82000.000000,81300.000000,81900.000000,73831.937500,136265
2006-03-21,81600.000000,82300.000000,81600.000000,81600.000000,73561.476563,168798
2006-03-22,81600.000000,81800.000000,80400.000000,81000.000000,73020.601563,297555
2006-03-23,81000.000000,81300.000000,79600.000000,80300.000000,72389.562500,354219
2006-03-24,80200.000000,80300.000000,78100.000000,78900.000000,71127.468750,470576
2006-03-27,78500.000000,78800.000000,77700.000000,77800.000000,70135.828125,384508
2006-03-28,77700.000000,77900.000000,76800.000000,77200.000000,69594.945313,269893
2006-03-29,76700.000000,76800.000000,76100.000000,76700.000000,69144.187500,304961
2006-03-30,76600.000000,77000.000000,76100.000000,76400.000000,68873.742188,290934
2006-03-31,76200.000000,79800.000000,76200.000000,79200.000000,71397.906250,468272
2006-04-03,79100.000000,82000.000000,79100.000000,81100.000000,73110.734375,401274
2006-04-04,81700.000000,84400.000000,81700.000000,83800.000000,75544.750000,632073
2006-04-05,81700.000000,84400.000000,81700.000000,83400.000000,75184.164063,632144
2006-04-06,84500.000000,84700.000000,82500.000000,84300.000000,75995.492188,306897
2006-04-07,83200.000000,84200.000000,82600.000000,84200.000000,75905.343750,182066
2006-04-10,83100.000000,84500.000000,82900.000000,84500.000000,76175.804688,173080
2006-04-11,83500.000000,84000.000000,82500.000000,83400.000000,75184.164063,325958
2006-04-12,83000.000000,83200.000000,82100.000000,82600.000000,74462.984375,258671
2006-04-13,82300.000000,82400.000000,81400.000000,82000.000000,73922.078125,274673
2006-04-14,82000.000000,83000.000000,81600.000000,82300.000000,74192.523438,263202
2006-04-17,82500.000000,83200.000000,81300.000000,81800.000000,73741.781250,191874
2006-04-18,81400.000000,81700.000000,80100.000000,80900.000000,72930.445313,349180
2006-04-19,81500.000000,81500.000000,78700.000000,79100.000000,71307.765625,478469
2006-04-20,79700.000000,82900.000000,79200.000000,82900.000000,74733.414063,693250
2006-04-21,82000.000000,82400.000000,80500.000000,81000.000000,73020.601563,485744
2006-04-24,81000.000000,81500.000000,79300.000000,80700.000000,72750.148438,313649
2006-04-25,80100.000000,80700.000000,79000.000000,79500.000000,71668.367188,225621
2006-04-26,79200.000000,80200.000000,79000.000000,79500.000000,71668.367188,214110
2006-04-27,79000.000000,79400.000000,78300.000000,78700.000000,70947.164063,417576
2006-04-28,78200.000000,78300.000000,77900.000000,78000.000000,70316.132813,293360
